0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 87.0, 14.0, 1.0, 13.0
0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 83.0, 13.0, 2.0, 12.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 90.0, 13.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 84.0, 12.0, 0.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 80.0, 11.0, 3.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 76.0, 10.0, 4.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 80.0, 12.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 73.0, 11.0, 0.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 70.0, 10.0, 1.0, 9.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 80.0, 11.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 77.0, 10.0, 1.0, 9.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 69.0, 11.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 67.0, 10.0, 0.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 67.0, 10.0, 0.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 64.0, 9.0, 1.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 60.0, 8.0, 3.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 49.0, 8.0, 0.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 46.0, 7.0, 3.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 42.0, 6.0, 4.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 30.0, 6.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 27.0, 5.0, 2.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 27.0, 5.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 25.0, 4.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 20.0, 4.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 17.0, 3.0, 1.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 3.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 2.0, 1.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 10.0, 2.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0
2.0, 12.0, 7.0, 3.0, 2.0, 4.0, 12.0, 8.0, 4.0, 4.0
2.0, 12.0, 7.0, 3.0, 2.0, 4.0, 11.0, 7.0, 4.0, 4.0
3.0, 12.0, 6.0, 0.0, 3.0, 5.0, 13.0, 8.0, 4.0, 5.0
2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 17.0, 10.0, 0.0, 5.0
2.0, 12.0, 4.0, 4.0, 2.0, 5.0, 17.0, 10.0, 0.0, 5.0
2.0, 12.0, 4.0, 4.0, 2.0, 4.0, 16.0, 9.0, 2.0, 5.0
2.0, 12.0, 4.0, 4.0, 2.0, 3.0, 14.0, 8.0, 1.0, 4.0
2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 13.0, 7.0, 1.0, 3.0
2.0, 11.0, 4.0, 1.0, 2.0, 2.0, 12.0, 6.0, 1.0, 2.0
2.0, 12.0, 4.0, 3.0, 2.0, 2.0, 13.0, 6.0, 0.0, 2.0
2.0, 12.0, 4.0, 3.0, 2.0, 2.0, 12.0, 5.0, 0.0, 2.0
2.0, 12.0, 4.0, 3.0, 2.0, 6.0, 19.0, 7.0, 0.0, 7.0
2.0, 14.0, 4.0, 3.0, 2.0, 6.0, 21.0, 7.0, 1.0, 7.0
2.0, 14.0, 4.0, 3.0, 2.0, 2.0, 13.0, 5.0, 0.0, 2.0
2.0, 14.0, 4.0, 3.0, 2.0, 2.0, 11.0, 4.0, 0.0, 2.0
2.0, 16.0, 4.0, 3.0, 2.0, 3.0, 21.0, 7.0, 2.0, 7.0
2.0, 16.0, 4.0, 3.0, 2.0, 2.0, 20.0, 6.0, 4.0, 3.0
2.0, 16.0, 4.0, 3.0, 2.0, 2.0, 12.0, 3.0, 0.0, 2.0
2.0, 16.0, 4.0, 3.0, 2.0, 1.0, 11.0, 2.0, 0.0, 2.0
2.0, 18.0, 4.0, 2.0, 2.0, 4.0, 10.0, 6.0, 3.0, 4.0
2.0, 13.0, 4.0, 1.0, 2.0, 4.0, 12.0, 7.0, 3.0, 5.0
2.0, 13.0, 4.0, 2.0, 2.0, 4.0, 11.0, 6.0, 3.0, 4.0
2.0, 13.0, 4.0, 2.0, 2.0, 4.0, 9.0, 5.0, 3.0, 4.0
2.0, 13.0, 4.0, 2.0, 2.0, 3.0, 8.0, 4.0, 3.0, 4.0
2.0, 13.0, 4.0, 2.0, 2.0, 2.0, 7.0, 3.0, 3.0, 3.0
2.0, 13.0, 4.0, 2.0, 2.0, 1.0, 5.0, 2.0, 3.0, 2.0
2.0, 13.0, 4.0, 2.0, 2.0, 0.0, 2.0, 1.0, 1.0, 1.0
2.0, 10.0, 2.0, 0.0, 2.0, 1.0, 10.0, 2.0, 0.0, 2.0
1.0, 8.0, 1.0, 1.0, 1.0, 3.0, 20.0, 5.0, 1.0, 5.0
3.0, 14.0, 3.0, 2.0, 3.0, 3.0, 22.0, 5.0, 0.0, 3.0
4.0, 18.0, 4.0, 1.0, 4.0, 2.0, 18.0, 4.0, 1.0, 4.0
2.0, 15.0, 3.0, 2.0, 2.0, 1.0, 15.0, 3.0, 2.0, 2.0
1.0, 10.0, 2.0, 3.0, 1.0, 3.0, 23.0, 4.0, 1.0, 3.0
1.0, 10.0, 2.0, 3.0, 1.0, 1.0, 10.0, 2.0, 3.0, 1.0
1.0, 7.0, 1.0, 3.0, 1.0, 0.0, 7.0, 1.0, 3.0, 1.0
3.0, 11.0, 3.0, 3.0, 3.0, 2.0, 11.0, 3.0, 3.0, 3.0
2.0, 7.0, 2.0, 2.0, 2.0, 4.0, 26.0, 5.0, 0.0, 4.0
2.0, 7.0, 2.0, 1.0, 2.0, 1.0, 7.0, 2.0, 1.0, 2.0
1.0, 2.0, 1.0, 0.0, 1.0, 0.0, 2.0, 1.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 23.0, 4.0, 1.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 18.0, 3.0, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 19.0, 3.0, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 18.0, 3.0, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 12.0, 3.0, 0.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.0, 2.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 1.0, 0.0, 1.0
4.0, 22.0, 10.0, 3.0, 4.0, 1.0, 14.0, 8.0, 4.0, 3.0
3.0, 20.0, 9.0, 3.0, 3.0, 4.0, 15.0, 8.0, 6.0, 4.0
3.0, 20.0, 9.0, 3.0, 3.0, 4.0, 13.0, 9.0, 0.0, 4.0
6.0, 24.0, 11.0, 1.0, 6.0, 3.0, 24.0, 11.0, 1.0, 6.0
3.0, 23.0, 10.0, 3.0, 3.0, 3.0, 23.0, 10.0, 3.0, 3.0
6.0, 24.0, 11.0, 2.0, 6.0, 5.0, 14.0, 8.0, 1.0, 6.0
6.0, 24.0, 11.0, 2.0, 6.0, 4.0, 12.0, 7.0, 0.0, 5.0
7.0, 27.0, 11.0, 6.0, 7.0, 5.0, 14.0, 8.0, 0.0, 6.0
7.0, 27.0, 11.0, 5.0, 7.0, 4.0, 13.0, 7.0, 0.0, 5.0
9.0, 34.0, 13.0, 2.0, 9.0, 4.0, 12.0, 6.0, 0.0, 4.0
11.0, 50.0, 11.0, 3.0, 11.0, 3.0, 13.0, 4.0, 0.0, 3.0
13.0, 63.0, 13.0, 2.0, 13.0, 11.0, 53.0, 12.0, 0.0, 12.0
13.0, 63.0, 13.0, 2.0, 13.0, 10.0, 47.0, 11.0, 0.0, 11.0
13.0, 63.0, 13.0, 2.0, 13.0, 9.0, 45.0, 10.0, 0.0, 10.0
15.0, 70.0, 15.0, 0.0, 15.0, 14.0, 70.0, 15.0, 0.0, 15.0
14.0, 68.0, 14.0, 0.0, 14.0, 13.0, 68.0, 14.0, 0.0, 14.0
13.0, 74.0, 13.0, 0.0, 13.0, 7.0, 74.0, 13.0, 0.0, 13.0
14.0, 88.0, 14.0, 0.0, 14.0, 13.0, 84.0, 14.0, 0.0, 13.0
3.0, 18.0, 8.0, 2.0, 3.0, 3.0, 18.0, 8.0, 2.0, 3.0
4.0, 16.0, 7.0, 4.0, 4.0, 2.0, 11.0, 5.0, 2.0, 2.0
4.0, 16.0, 7.0, 4.0, 4.0, 2.0, 8.0, 4.0, 2.0, 2.0
4.0, 16.0, 7.0, 4.0, 4.0, 4.0, 16.0, 7.0, 4.0, 4.0
10.0, 25.0, 10.0, 2.0, 10.0, 8.0, 25.0, 10.0, 2.0, 10.0
8.0, 23.0, 9.0, 3.0, 8.0, 5.0, 23.0, 12.0, 0.0, 6.0
8.0, 23.0, 9.0, 3.0, 8.0, 4.0, 22.0, 11.0, 1.0, 5.0
7.0, 28.0, 9.0, 4.0, 7.0, 5.0, 21.0, 12.0, 1.0, 6.0
10.0, 33.0, 12.0, 4.0, 10.0, 10.0, 33.0, 12.0, 4.0, 10.0
9.0, 34.0, 11.0, 3.0, 9.0, 6.0, 22.0, 13.0, 1.0, 7.0
14.0, 45.0, 14.0, 3.0, 14.0, 5.0, 16.0, 9.0, 0.0, 5.0
14.0, 45.0, 14.0, 2.0, 14.0, 12.0, 45.0, 14.0, 2.0, 14.0
12.0, 44.0, 13.0, 3.0, 12.0, 6.0, 44.0, 13.0, 3.0, 12.0
6.0, 41.0, 12.0, 5.0, 6.0, 6.0, 41.0, 12.0, 5.0, 6.0
12.0, 49.0, 13.0, 7.0, 12.0, 6.0, 49.0, 13.0, 7.0, 12.0
6.0, 48.0, 12.0, 9.0, 6.0, 6.0, 48.0, 12.0, 9.0, 6.0
6.0, 47.0, 11.0, 10.0, 6.0, 5.0, 16.0, 8.0, 0.0, 5.0
16.0, 60.0, 20.0, 3.0, 16.0, 16.0, 60.0, 20.0, 3.0, 16.0
18.0, 74.0, 20.0, 4.0, 18.0, 3.0, 7.0, 4.0, 0.0, 3.0
18.0, 74.0, 20.0, 2.0, 18.0, 18.0, 74.0, 20.0, 2.0, 18.0
18.0, 71.0, 19.0, 2.0, 18.0, 18.0, 71.0, 19.0, 2.0, 18.0
18.0, 69.0, 18.0, 2.0, 18.0, 2.0, 18.0, 3.0, 2.0, 3.0
18.0, 87.0, 18.0, 2.0, 18.0, 4.0, 10.0, 5.0, 0.0, 5.0
20.0, 107.0, 20.0, 3.0, 20.0, 6.0, 23.0, 7.0, 2.0, 7.0
3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 15.0, 10.0, 0.0, 3.0
3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 14.0, 9.0, 0.0, 3.0
3.0, 13.0, 7.0, 6.0, 3.0, 3.0, 12.0, 8.0, 1.0, 3.0
3.0, 13.0, 7.0, 5.0, 3.0, 3.0, 13.0, 7.0, 5.0, 3.0
3.0, 16.0, 8.0, 2.0, 3.0, 5.0, 15.0, 8.0, 1.0, 5.0
3.0, 16.0, 8.0, 2.0, 3.0, 3.0, 12.0, 6.0, 3.0, 3.0
3.0, 16.0, 8.0, 2.0, 3.0, 4.0, 12.0, 7.0, 1.0, 5.0
3.0, 16.0, 8.0, 2.0, 3.0, 3.0, 16.0, 8.0, 2.0, 3.0
3.0, 15.0, 7.0, 3.0, 3.0, 4.0, 11.0, 6.0, 2.0, 4.0
3.0, 15.0, 7.0, 3.0, 3.0, 4.0, 10.0, 5.0, 2.0, 4.0
2.0, 14.0, 6.0, 4.0, 2.0, 6.0, 16.0, 7.0, 3.0, 7.0
2.0, 14.0, 6.0, 4.0, 2.0, 4.0, 13.0, 6.0, 0.0, 4.0
3.0, 15.0, 6.0, 1.0, 3.0, 6.0, 19.0, 7.0, 1.0, 7.0
2.0, 15.0, 4.0, 0.0, 2.0, 1.0, 15.0, 4.0, 0.0, 2.0
1.0, 11.0, 3.0, 1.0, 1.0, 5.0, 16.0, 7.0, 0.0, 5.0
1.0, 12.0, 3.0, 1.0, 1.0, 4.0, 16.0, 8.0, 0.0, 5.0
1.0, 12.0, 3.0, 1.0, 1.0, 1.0, 12.0, 3.0, 1.0, 1.0
1.0, 6.0, 2.0, 0.0, 1.0, 4.0, 16.0, 8.0, 1.0, 5.0
1.0, 6.0, 2.0, 0.0, 1.0, 3.0, 15.0, 7.0, 1.0, 4.0
1.0, 6.0, 2.0, 0.0, 1.0, 3.0, 13.0, 6.0, 2.0, 3.0
1.0, 6.0, 2.0, 0.0, 1.0, 1.0, 6.0, 2.0, 0.0, 1.0
1.0, 5.0, 1.0, 1.0, 1.0, 2.0, 8.0, 5.0, 0.0, 3.0
1.0, 6.0, 1.0, 0.0, 1.0, 2.0, 8.0, 5.0, 0.0, 3.0
1.0, 6.0, 1.0, 0.0, 1.0, 2.0, 7.0, 4.0, 0.0, 2.0
1.0, 6.0, 1.0, 0.0, 1.0, 0.0, 6.0, 1.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 5.0, 3.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 64.0, 10.0, 3.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 66.0, 13.0, 1.0, 13.0
0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 65.0, 12.0, 1.0, 12.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 64.0, 11.0, 2.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 13.0, 71.0, 14.0, 0.0, 14.0
0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 66.0, 13.0, 0.0, 13.0
0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 65.0, 12.0, 0.0, 12.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 61.0, 11.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 60.0, 10.0, 1.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 11.0, 59.0, 12.0, 0.0, 12.0
0.0, 0.0, 0.0, 0.0, 0.0, 10.0, 57.0, 11.0, 0.0, 11.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 55.0, 10.0, 1.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 44.0, 9.0, 0.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 41.0, 8.0, 0.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 37.0, 7.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 35.0, 6.0, 1.0, 3.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 33.0, 5.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 31.0, 4.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 9.0, 31.0, 10.0, 1.0, 10.0
0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 39.0, 9.0, 0.0, 9.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 36.0, 8.0, 0.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 34.0, 7.0, 1.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 34.0, 7.0, 2.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 31.0, 6.0, 2.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 30.0, 8.0, 0.0, 8.0
0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 25.0, 7.0, 0.0, 7.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 24.0, 6.0, 0.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 22.0, 5.0, 0.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 21.0, 4.0, 1.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 21.0, 6.0, 0.0, 6.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 20.0, 5.0, 0.0, 5.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 18.0, 4.0, 1.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 16.0, 3.0, 3.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 11.0, 2.0, 0.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 17.0, 4.0, 0.0, 4.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 14.0, 3.0, 1.0, 2.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 13.0, 2.0, 1.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 2.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 1.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.0, 1.0, 0.0, 1.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 1.0, 0.0, 1.0
4.0, 19.0, 8.0, 4.0, 4.0, 3.0, 19.0, 8.0, 4.0, 4.0
7.0, 23.0, 10.0, 3.0, 7.0, 4.0, 23.0, 10.0, 3.0, 7.0
7.0, 29.0, 12.0, 2.0, 7.0, 6.0, 29.0, 12.0, 2.0, 7.0
6.0, 26.0, 11.0, 3.0, 6.0, 2.0, 12.0, 5.0, 2.0, 4.0
6.0, 26.0, 11.0, 4.0, 6.0, 1.0, 10.0, 4.0, 2.0, 2.0
6.0, 26.0, 11.0, 4.0, 6.0, 1.0, 9.0, 3.0, 3.0, 1.0
12.0, 31.0, 13.0, 4.0, 12.0, 11.0, 31.0, 13.0, 4.0, 12.0
11.0, 29.0, 12.0, 5.0, 11.0, 7.0, 29.0, 12.0, 5.0, 11.0
7.0, 28.0, 11.0, 6.0, 7.0, 5.0, 28.0, 11.0, 6.0, 7.0
13.0, 34.0, 15.0, 4.0, 13.0, 2.0, 8.0, 4.0, 2.0, 2.0
12.0, 43.0, 15.0, 1.0, 12.0, 2.0, 7.0, 3.0, 0.0, 3.0
12.0, 57.0, 14.0, 2.0, 12.0, 1.0, 3.0, 2.0, 0.0, 1.0
18.0, 84.0, 18.0, 0.0, 18.0, 16.0, 84.0, 18.0, 0.0, 18.0
16.0, 82.0, 17.0, 1.0, 16.0, 15.0, 82.0, 17.0, 1.0, 16.0
15.0, 78.0, 16.0, 3.0, 15.0, 14.0, 78.0, 16.0, 3.0, 15.0
20.0, 86.0, 20.0, 0.0, 20.0, 19.0, 86.0, 20.0, 0.0, 20.0
19.0, 84.0, 19.0, 0.0, 19.0, 17.0, 84.0, 19.0, 0.0, 19.0
17.0, 80.0, 18.0, 1.0, 17.0, 17.0, 80.0, 18.0, 1.0, 17.0
25.0, 129.0, 25.0, 0.0, 25.0, 22.0, 129.0, 25.0, 0.0, 25.0
22.0, 127.0, 24.0, 0.0, 22.0, 21.0, 127.0, 24.0, 0.0, 22.0
21.0, 126.0, 23.0, 3.0, 21.0, 19.0, 126.0, 23.0, 3.0, 21.0
3.0, 14.0, 5.0, 0.0, 3.0, 3.0, 14.0, 5.0, 0.0, 3.0
3.0, 10.0, 4.0, 0.0, 3.0, 5.0, 24.0, 10.0, 2.0, 10.0
3.0, 13.0, 5.0, 0.0, 3.0, 3.0, 13.0, 5.0, 0.0, 3.0
3.0, 11.0, 4.0, 0.0, 3.0, 3.0, 11.0, 4.0, 0.0, 3.0
3.0, 10.0, 3.0, 0.0, 3.0, 11.0, 27.0, 12.0, 4.0, 12.0
3.0, 10.0, 3.0, 0.0, 3.0, 10.0, 26.0, 11.0, 4.0, 11.0
3.0, 10.0, 3.0, 0.0, 3.0, 10.0, 26.0, 11.0, 6.0, 11.0
3.0, 10.0, 3.0, 0.0, 3.0, 9.0, 25.0, 10.0, 9.0, 10.0
3.0, 10.0, 3.0, 0.0, 3.0, 1.0, 10.0, 3.0, 0.0, 3.0
3.0, 13.0, 3.0, 1.0, 3.0, 5.0, 25.0, 11.0, 5.0, 10.0
3.0, 13.0, 3.0, 1.0, 3.0, 5.0, 24.0, 10.0, 8.0, 5.0
5.0, 18.0, 5.0, 1.0, 5.0, 3.0, 19.0, 5.0, 4.0, 4.0
5.0, 18.0, 5.0, 1.0, 5.0, 2.0, 13.0, 4.0, 3.0, 3.0
5.0, 18.0, 5.0, 1.0, 5.0, 1.0, 9.0, 3.0, 2.0, 2.0
5.0, 18.0, 5.0, 1.0, 5.0, 1.0, 7.0, 2.0, 1.0, 1.0
5.0, 18.0, 5.0, 1.0, 5.0, 13.0, 35.0, 14.0, 6.0, 14.0
5.0, 18.0, 5.0, 1.0, 5.0, 12.0, 34.0, 13.0, 7.0, 13.0
5.0, 18.0, 5.0, 1.0, 5.0, 11.0, 33.0, 12.0, 7.0, 12.0
5.0, 18.0, 5.0, 1.0, 5.0, 10.0, 32.0, 11.0, 7.0, 11.0
6.0, 17.0, 6.0, 2.0, 6.0, 10.0, 32.0, 13.0, 4.0, 11.0
6.0, 17.0, 6.0, 2.0, 6.0, 10.0, 32.0, 13.0, 7.0, 11.0
6.0, 17.0, 6.0, 2.0, 6.0, 10.0, 30.0, 12.0, 7.0, 10.0
6.0, 17.0, 6.0, 1.0, 6.0, 5.0, 17.0, 6.0, 1.0, 6.0
5.0, 15.0, 5.0, 3.0, 5.0, 9.0, 28.0, 11.0, 8.0, 10.0
4.0, 16.0, 4.0, 0.0, 4.0, 12.0, 34.0, 13.0, 3.0, 13.0
4.0, 16.0, 4.0, 0.0, 4.0, 11.0, 33.0, 12.0, 7.0, 12.0
4.0, 16.0, 4.0, 0.0, 4.0, 10.0, 30.0, 11.0, 8.0, 11.0
4.0, 16.0, 4.0, 0.0, 4.0, 9.0, 29.0, 10.0, 9.0, 10.0
6.0, 22.0, 6.0, 3.0, 6.0, 9.0, 28.0, 12.0, 5.0, 10.0
6.0, 22.0, 6.0, 3.0, 6.0, 8.0, 25.0, 11.0, 4.0, 9.0
6.0, 22.0, 6.0, 3.0, 6.0, 7.0, 23.0, 10.0, 4.0, 8.0
6.0, 22.0, 6.0, 3.0, 6.0, 6.0, 20.0, 9.0, 4.0, 7.0
6.0, 22.0, 6.0, 3.0, 6.0, 3.0, 18.0, 8.0, 4.0, 6.0
4.0, 22.0, 4.0, 0.0, 4.0, 10.0, 28.0, 11.0, 2.0, 11.0
4.0, 22.0, 4.0, 0.0, 4.0, 9.0, 27.0, 10.0, 5.0, 10.0
4.0, 22.0, 4.0, 0.0, 4.0, 9.0, 27.0, 10.0, 8.0, 10.0
4.0, 22.0, 4.0, 0.0, 4.0, 7.0, 25.0, 9.0, 7.0, 9.0
