0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 167.0, 22.0, 2.0, 22.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 181.0, 24.0, 0.0, 24.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.0, 175.0, 23.0, 4.0, 22.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 22.0, 180.0, 25.0, 1.0, 23.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 191.0, 26.0, 0.0, 24.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.0, 184.0, 25.0, 3.0, 24.0
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 26.0, 200.0, 27.0, 0.0, 27.0
-1480.8410791098652, 2.0, 12.0, 7.0, 3.0, 2.0, 4.0, 12.0, 8.0, 4.0, 4.0
-1480.8410791098652, 2.0, 12.0, 7.0, 3.0, 2.0, 4.0, 11.0, 7.0, 4.0, 4.0
-1480.8410791098652, 3.0, 12.0, 6.0, 0.0, 3.0, 5.0, 13.0, 8.0, 4.0, 5.0
2331.7452212818353, 2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 17.0, 10.0, 0.0, 5.0
-209.97897897927942, 2.0, 12.0, 4.0, 4.0, 2.0, 4.0, 17.0, 10.0, 0.0, 5.0
1060.883121151278, 2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 15.0, 9.0, 0.0, 4.0
-1480.8410791098652, 2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 14.0, 8.0, 0.0, 2.0
-1480.8410791098652, 2.0, 12.0, 4.0, 4.0, 2.0, 2.0, 13.0, 7.0, 1.0, 2.0
-1480.8410791098722, 2.0, 11.0, 4.0, 1.0, 2.0, 2.0, 12.0, 6.0, 1.0, 2.0
-1480.8410791098652, 2.0, 12.0, 4.0, 3.0, 2.0, 2.0, 13.0, 6.0, 0.0, 2.0
-1480.8410791098652, 2.0, 12.0, 4.0, 3.0, 2.0, 2.0, 12.0, 5.0, 0.0, 2.0
-2357.8983447358582, 2.0, 12.0, 4.0, 3.0, 2.0, 6.0, 19.0, 7.0, 0.0, 7.0
-1480.8410791098652, 2.0, 14.0, 4.0, 3.0, 2.0, 2.0, 13.0, 5.0, 0.0, 2.0
